policy_id;policy_state;policy_deductible;policy_annual_premium;insured_age;insured_sex;insured_education_level;insured_occupation;insured_hobbies;incident_date;incident_type;collision_type;incident_severity;authorities_contacted;incident_state;incident_city;incident_hour_of_the_day;number_of_vehicles_involved;bodily_injuries;witnesses;police_report_available;claim_amount;total_claim_amount;suspicion_score;motif_suspicion
POL108435;TX;1000;955.91;66;FEMALE;College;Technician;chess;14/01/2025;Vehicle Theft;Front;Major Damage;Ambulance;MI;Port Louisborough;10;4;4;2;Yes;26126.43;22121.84;88.0;Montant de reclamation extreme (>= P95) | Montant total eleve (>= P75) | Reclamation extreme vs prime (ratio >= 12) | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve
POL108475;FL;500;842.74;24;MALE;College;Sales;paintball;19/01/2025;Multi-vehicle Collision;Side;Total Loss;Fire;MI;Danielbury;1;4;4;4;Yes;26024.42;23703.64;88.0;Montant de reclamation extreme (>= P95) | Montant total tres eleve (>= P90) | Reclamation extreme vs prime (ratio >= 12) | Nombre de vehicules impliques eleve | Horaire atypique
POL108492;GA;1000;1207.44;19;OTHER;PhD;Clerk;chess;09/11/2024;Multi-vehicle Collision;Unknown;Major Damage;Ambulance;OH;Christopherbury;10;4;4;2;No;20757.6;19860.32;88.0;Montant de reclamation tres eleve (>= P90) | Montant total eleve (>= P75) | Reclamation extreme vs prime (ratio >= 12) | Montant tres eleve sans rapport de police | Nombre de vehicules impliques eleve
POL108616;PA;200;691.6;43;MALE;PhD;Lawyer;chess;11/09/2025;Vehicle Theft;Rear;Total Loss;inconnu;OH;Devonton;10;4;0;1;Yes;21091.7;22057.62;88.0;Montant de reclamation tres eleve (>= P90) | Montant total eleve (>= P75) | Reclamation extreme vs prime (ratio >= 12) | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Gravite elevee sans blesse declare
POL108625;MI;700;1128.48;58;OTHER;College;Technician;paintball;19/11/2023;Vehicle Theft;Side;Major Damage;inconnu;GA;North Melanie;15;4;4;4;Yes;18978.94;24274.19;88.0;Montant de reclamation eleve (>= P75) | Montant total extreme (>= P95) | Reclamation extreme vs prime (ratio >= 12) | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve
POL108731;IL;300;1496.65;54;FEMALE;High School;Doctor;movies;24/09/2025;Vehicle Theft;Front;Major Damage;Police;IL;South Michael;0;3;3;2;Yes;18930.34;18456.92;88.0;Montant de reclamation eleve (>= P75) | Reclamation extreme vs prime (ratio >= 12) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL108925;TX;300;737.16;62;OTHER;Masters;Lawyer;paintball;15/12/2024;Single Vehicle Collision;Unknown;Major Damage;inconnu;TX;North Katiemouth;1;3;0;1;Yes;23522.81;22395.58;88.0;Montant de reclamation extreme (>= P95) | Montant total eleve (>= P75) | Reclamation extreme vs prime (ratio >= 12) | Nombre de vehicules impliques eleve | Gravite elevee sans blesse declare | Horaire atypique
POL109194;FL;1000;1271.46;33;FEMALE;High School;Engineer;reading;20/05/2025;Vehicle Theft;Rear;Minor Damage;inconnu;PA;North April;3;4;3;2;Yes;17629.09;15867.29;88.0;Montant de reclamation eleve (>= P75) | Reclamation extreme vs prime (ratio >= 12) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL109279;IL;400;1111.78;35;FEMALE;Masters;Sales;hiking;03/12/2023;Multi-vehicle Collision;Rear;Total Loss;Fire;OH;Stevenville;15;3;4;2;No;22163.49;21914.26;88.0;Montant de reclamation tres eleve (>= P90) | Montant total eleve (>= P75) | Reclamation extreme vs prime (ratio >= 12) | Montant tres eleve sans rapport de police | Nombre de vehicules impliques eleve
POL109318;NC;300;823.9;43;FEMALE;College;Clerk;reading;18/09/2025;Multi-vehicle Collision;Side;Minor Damage;Police;TX;New Jeffmouth;9;3;1;5;No;20804.37;20522.41;88.0;Montant de reclamation tres eleve (>= P90) | Montant total eleve (>= P75) | Reclamation extreme vs prime (ratio >= 12) | Montant tres eleve sans rapport de police | Nombre de vehicules impliques eleve
POL109334;PA;700;902.97;30;FEMALE;PhD;Engineer;hiking;06/11/2025;Vehicle Theft;Side;Major Damage;Ambulance;PA;Christophermouth;6;4;0;0;Yes;19591.28;22725.04;88.0;Montant de reclamation eleve (>= P75) | Montant total tres eleve (>= P90) | Reclamation extreme vs prime (ratio >= 12) | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Gravite elevee sans blesse declare
POL109365;PA;300;1356.46;65;MALE;PhD;Lawyer;camping;09/11/2023;Multi-vehicle Collision;Front;Major Damage;Ambulance;OH;Kaylaborough;2;3;3;0;Yes;26423.27;23710.99;88.0;Montant de reclamation extreme (>= P95) | Montant total tres eleve (>= P90) | Reclamation extreme vs prime (ratio >= 12) | Nombre de vehicules impliques eleve | Horaire atypique
POL109529;NY;500;768.92;68;MALE;PhD;Sales;reading;08/05/2024;Parked Car;Rear;Total Loss;Police;CA;Teresaberg;0;4;3;5;Yes;18995.4;24582.55;88.0;Montant de reclamation eleve (>= P75) | Montant total extreme (>= P95) | Reclamation extreme vs prime (ratio >= 12) | Nombre de vehicules impliques eleve | Horaire atypique | Voiture garee avec trop de vehicules impliques
POL109560;GA;700;1431.05;29;OTHER;College;Engineer;hiking;10/04/2025;Vehicle Theft;Front;Major Damage;Fire;GA;Mcdonaldfurt;22;4;2;1;Yes;19841.61;24600.39;88.0;Montant de reclamation eleve (>= P75) | Montant total extreme (>= P95) | Reclamation extreme vs prime (ratio >= 12) | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve
POL109966;PA;800;680.59;61;FEMALE;PhD;Clerk;paintball;15/08/2025;Single Vehicle Collision;Unknown;Total Loss;Ambulance;NY;East Jessicaview;11;3;2;3;No;21823.72;21882.65;88.0;Montant de reclamation tres eleve (>= P90) | Montant total eleve (>= P75) | Reclamation extreme vs prime (ratio >= 12) | Montant tres eleve sans rapport de police | Nombre de vehicules impliques eleve
POL110074;CA;700;1041.27;39;OTHER;College;Engineer;chess;04/02/2025;Multi-vehicle Collision;Front;Minor Damage;Ambulance;MI;Stevenport;15;4;2;1;No;22548.07;20077.57;88.0;Montant de reclamation tres eleve (>= P90) | Montant total eleve (>= P75) | Reclamation extreme vs prime (ratio >= 12) | Montant tres eleve sans rapport de police | Nombre de vehicules impliques eleve
POL110174;GA;400;963.35;58;FEMALE;PhD;Technician;yachting;01/07/2024;Multi-vehicle Collision;Unknown;Minor Damage;Fire;NY;West Diane;6;4;2;5;No;21879.81;20647.2;88.0;Montant de reclamation tres eleve (>= P90) | Montant total eleve (>= P75) | Reclamation extreme vs prime (ratio >= 12) | Montant tres eleve sans rapport de police | Nombre de vehicules impliques eleve
POL110196;PA;200;1293.93;49;FEMALE;PhD;Engineer;paintball;15/07/2025;Parked Car;Front;Minor Damage;Ambulance;OH;Shirleybury;23;3;2;2;Yes;23685.93;21484.31;88.0;Montant de reclamation extreme (>= P95) | Montant total eleve (>= P75) | Reclamation extreme vs prime (ratio >= 12) | Nombre de vehicules impliques eleve | Horaire atypique | Voiture garee avec trop de vehicules impliques
POL110306;MI;600;1138.43;23;FEMALE;High School;Doctor;paintball;17/01/2025;Vehicle Theft;Rear;Minor Damage;inconnu;IL;Jamesmouth;16;3;0;2;Yes;23550.13;20054.2;88.0;Montant de reclamation extreme (>= P95) | Montant total eleve (>= P75) | Reclamation extreme vs prime (ratio >= 12) | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve
POL110755;NY;200;877.34;61;MALE;PhD;Sales;reading;14/03/2025;Vehicle Theft;Rear;Minor Damage;Fire;FL;Ericahaven;5;3;2;4;Yes;16262.79;15707.78;88.0;Montant de reclamation eleve (>= P75) | Reclamation extreme vs prime (ratio >= 12) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL110795;NC;300;1206.2;18;MALE;High School;Technician;reading;19/06/2024;Multi-vehicle Collision;Front;Major Damage;inconnu;OH;East Matthewmouth;18;3;2;5;No;21888.56;20626.4;88.0;Montant de reclamation tres eleve (>= P90) | Montant total eleve (>= P75) | Reclamation extreme vs prime (ratio >= 12) | Montant tres eleve sans rapport de police | Nombre de vehicules impliques eleve
POL110862;IL;300;1345.79;69;MALE;High School;Lawyer;movies;30/09/2024;Parked Car;Side;Major Damage;Fire;CA;Port Williamfort;3;3;1;1;No;19841.71;23815.36;88.0;Montant de reclamation eleve (>= P75) | Montant total extreme (>= P95) | Reclamation extreme vs prime (ratio >= 12) | Nombre de vehicules impliques eleve | Horaire atypique | Voiture garee avec trop de vehicules impliques
POL110963;IL;700;767.31;26;OTHER;High School;Clerk;reading;28/05/2025;Vehicle Theft;Side;Major Damage;Fire;GA;Port Anthonyburgh;2;4;4;2;No;11075.02;19405.71;88.0;Montant total eleve (>= P75) | Reclamation extreme vs prime (ratio >= 12) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL111224;OH;400;962.44;26;FEMALE;High School;Sales;camping;31/12/2024;Parked Car;Front;Minor Damage;Fire;OH;West Trevorberg;6;3;1;1;No;20779.0;18571.86;88.0;Montant de reclamation tres eleve (>= P90) | Reclamation extreme vs prime (ratio >= 12) | Montant tres eleve sans rapport de police | Nombre de vehicules impliques eleve | Voiture garee avec trop de vehicules impliques
POL111238;GA;700;616.15;47;OTHER;PhD;Teacher;camping;06/11/2024;Vehicle Theft;Front;Total Loss;Ambulance;TX;Lake Derek;18;3;0;0;No;5418.34;5037.09;88.0;Reclamation tres elevee vs prime (ratio >= 8) | Perte totale sans temoin | Vol declare avec collision renseignee | Aucun temoin et pas de rapport de police | Nombre de vehicules impliques eleve | Gravite elevee sans blesse declare
POL111251;GA;700;1433.48;28;MALE;Masters;Engineer;reading;19/04/2024;Parked Car;Side;Major Damage;Ambulance;NY;Danaside;5;3;1;1;Yes;23927.11;20902.25;88.0;Montant de reclamation extreme (>= P95) | Montant total eleve (>= P75) | Reclamation extreme vs prime (ratio >= 12) | Nombre de vehicules impliques eleve | Horaire atypique | Voiture garee avec trop de vehicules impliques
POL111352;MI;800;1208.69;42;OTHER;PhD;Technician;paintball;02/08/2025;Vehicle Theft;Front;Minor Damage;inconnu;TX;Port Bradley;8;3;2;5;Yes;23744.72;19878.28;88.0;Montant de reclamation extreme (>= P95) | Montant total eleve (>= P75) | Reclamation extreme vs prime (ratio >= 12) | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve
POL111513;MI;800;1089.76;49;FEMALE;PhD;Sales;reading;30/09/2024;Vehicle Theft;Front;Total Loss;Fire;CA;Waltersville;22;3;3;3;Yes;18088.72;24052.79;88.0;Montant de reclamation eleve (>= P75) | Montant total extreme (>= P95) | Reclamation extreme vs prime (ratio >= 12) | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve
POL111653;NC;200;879.08;42;OTHER;PhD;Manager;chess;05/10/2025;Vehicle Theft;Rear;Total Loss;Fire;FL;East Laurabury;4;3;0;4;No;13119.27;11370.85;88.0;Reclamation extreme vs prime (ratio >= 12) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Gravite elevee sans blesse declare | Horaire atypique
POL111660;OH;600;746.45;33;OTHER;Masters;Teacher;yachting;31/07/2024;Single Vehicle Collision;Front;Total Loss;Ambulance;NY;Johnsonmouth;9;4;4;1;No;22688.12;20239.21;88.0;Montant de reclamation tres eleve (>= P90) | Montant total eleve (>= P75) | Reclamation extreme vs prime (ratio >= 12) | Montant tres eleve sans rapport de police | Nombre de vehicules impliques eleve
POL111759;TX;300;1386.78;22;OTHER;College;Manager;hiking;26/03/2024;Vehicle Theft;Front;Total Loss;inconnu;PA;Hoodchester;1;3;1;3;No;17203.74;17377.57;88.0;Montant de reclamation eleve (>= P75) | Reclamation extreme vs prime (ratio >= 12) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL111826;GA;1000;887.15;23;OTHER;Masters;Manager;reading;13/03/2025;Vehicle Theft;Front;Total Loss;Police;IL;New Alexandria;19;3;0;1;Yes;13234.66;23822.98;88.0;Montant total extreme (>= P95) | Reclamation extreme vs prime (ratio >= 12) | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Gravite elevee sans blesse declare
POL111868;CA;1000;1180.76;63;FEMALE;High School;Lawyer;camping;06/03/2024;Parked Car;Front;Major Damage;inconnu;NC;Adamsview;22;3;4;3;No;20427.7;18007.69;88.0;Montant de reclamation tres eleve (>= P90) | Reclamation extreme vs prime (ratio >= 12) | Montant tres eleve sans rapport de police | Nombre de vehicules impliques eleve | Voiture garee avec trop de vehicules impliques
POL111892;IL;200;999.39;75;FEMALE;College;Manager;yachting;25/08/2024;Vehicle Theft;Front;Major Damage;Police;CA;North Brian;10;4;3;3;Yes;20656.97;22755.72;88.0;Montant de reclamation tres eleve (>= P90) | Montant total tres eleve (>= P90) | Reclamation extreme vs prime (ratio >= 12) | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve
POL111945;GA;800;1053.4;45;MALE;Masters;Clerk;hiking;21/08/2025;Vehicle Theft;Rear;Minor Damage;inconnu;MI;Brownton;17;3;1;3;No;19561.61;23893.2;88.0;Montant de reclamation eleve (>= P75) | Montant total extreme (>= P95) | Reclamation extreme vs prime (ratio >= 12) | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve
POL111978;IL;200;969.45;44;FEMALE;College;Manager;reading;06/05/2024;Vehicle Theft;Rear;Major Damage;inconnu;MI;Kennethport;21;3;1;3;Yes;21012.19;23720.5;88.0;Montant de reclamation tres eleve (>= P90) | Montant total tres eleve (>= P90) | Reclamation extreme vs prime (ratio >= 12) | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve
POL112032;PA;1000;1185.46;24;MALE;Masters;Sales;hiking;10/10/2024;Multi-vehicle Collision;Unknown;Major Damage;Fire;PA;Michaelborough;9;4;1;5;No;20993.83;19231.28;88.0;Montant de reclamation tres eleve (>= P90) | Montant total eleve (>= P75) | Reclamation extreme vs prime (ratio >= 12) | Montant tres eleve sans rapport de police | Nombre de vehicules impliques eleve
POL112111;FL;1000;1163.55;21;MALE;High School;Sales;camping;01/05/2025;Vehicle Theft;Side;Major Damage;Fire;PA;Christinaberg;1;4;0;0;No;8113.06;14253.73;88.0;Reclamation elevee vs prime (ratio >= 5) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Aucun temoin et pas de rapport de police | Nombre de vehicules impliques eleve | Gravite elevee sans blesse declare | Horaire atypique
POL112258;TX;500;751.46;19;OTHER;High School;Doctor;reading;12/09/2025;Parked Car;Rear;Total Loss;Police;IL;Amyton;0;4;1;2;Yes;24468.72;22276.4;88.0;Montant de reclamation extreme (>= P95) | Montant total eleve (>= P75) | Reclamation extreme vs prime (ratio >= 12) | Nombre de vehicules impliques eleve | Horaire atypique | Voiture garee avec trop de vehicules impliques
POL112261;TX;800;1127.36;25;MALE;High School;Sales;reading;26/11/2024;Vehicle Theft;Side;Major Damage;inconnu;GA;West Susan;2;4;1;0;Yes;14768.39;19054.47;88.0;Montant total eleve (>= P75) | Reclamation extreme vs prime (ratio >= 12) | Vol de vehicule de nuit | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Horaire atypique
POL112270;FL;300;1384.58;37;MALE;High School;Technician;movies;16/03/2024;Vehicle Theft;Unknown;Total Loss;Police;FL;Dunnstad;23;4;4;0;No;15238.66;23095.84;88.0;Montant total tres eleve (>= P90) | Reclamation tres elevee vs prime (ratio >= 8) | Perte totale sans temoin | Aucun temoin et pas de rapport de police | Nombre de vehicules impliques eleve | Horaire atypique
POL112287;NC;700;1152.19;53;MALE;College;Manager;camping;27/11/2024;Parked Car;Side;Minor Damage;Ambulance;IL;Lake Tamara;19;4;0;0;No;14297.48;24293.54;88.0;Montant total extreme (>= P95) | Reclamation extreme vs prime (ratio >= 12) | Aucun temoin et pas de rapport de police | Nombre de vehicules impliques eleve | Voiture garee avec trop de vehicules impliques
POL112379;TX;400;901.49;71;MALE;College;Lawyer;reading;18/12/2024;Vehicle Theft;Front;Minor Damage;Fire;NC;Brucechester;9;3;3;5;No;17492.51;23782.51;88.0;Montant de reclamation eleve (>= P75) | Montant total extreme (>= P95) | Reclamation extreme vs prime (ratio >= 12) | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve
POL112657;PA;300;729.29;56;FEMALE;PhD;Lawyer;hiking;23/03/2024;Vehicle Theft;Front;Major Damage;Ambulance;GA;North Nicole;10;3;0;2;Yes;21331.48;20952.92;88.0;Montant de reclamation tres eleve (>= P90) | Montant total eleve (>= P75) | Reclamation extreme vs prime (ratio >= 12) | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Gravite elevee sans blesse declare
POL112804;GA;600;890.78;53;MALE;PhD;Manager;movies;23/08/2025;Multi-vehicle Collision;Unknown;Minor Damage;inconnu;MI;Port Dennisview;1;3;3;3;Yes;26444.12;23414.68;88.0;Montant de reclamation extreme (>= P95) | Montant total tres eleve (>= P90) | Reclamation extreme vs prime (ratio >= 12) | Nombre de vehicules impliques eleve | Horaire atypique
POL112924;MI;300;1175.17;69;FEMALE;PhD;Clerk;paintball;14/02/2025;Vehicle Theft;Front;Major Damage;Ambulance;MI;Port Cassiemouth;11;3;0;2;Yes;20918.97;20727.04;88.0;Montant de reclamation tres eleve (>= P90) | Montant total eleve (>= P75) | Reclamation extreme vs prime (ratio >= 12) | Vol declare avec collision renseignee | Nombre de vehicules impliques eleve | Gravite elevee sans blesse declare
POL113006;PA;600;816.09;48;FEMALE;High School;Manager;paintball;13/06/2024;Multi-vehicle Collision;Front;Minor Damage;inconnu;NY;East Garyside;12;4;0;3;No;22875.9;22037.26;88.0;Montant de reclamation tres eleve (>= P90) | Montant total eleve (>= P75) | Reclamation extreme vs prime (ratio >= 12) | Montant tres eleve sans rapport de police | Nombre de vehicules impliques eleve
POL113062;IL;800;1420.06;61;OTHER;High School;Sales;yachting;01/12/2023;Parked Car;Rear;Minor Damage;Fire;GA;Maxwellton;20;3;1;5;No;21768.11;18437.77;88.0;Montant de reclamation tres eleve (>= P90) | Reclamation extreme vs prime (ratio >= 12) | Montant tres eleve sans rapport de police | Nombre de vehicules impliques eleve | Voiture garee avec trop de vehicules impliques
POL113224;OH;300;1020.32;45;FEMALE;PhD;Clerk;movies;18/09/2025;Parked Car;Rear;Major Damage;inconnu;NC;West Stephen;1;3;4;3;No;15507.34;24941.44;88.0;Montant de reclamation eleve (>= P75) | Montant total extreme (>= P95) | Reclamation extreme vs prime (ratio >= 12) | Nombre de vehicules impliques eleve | Horaire atypique | Voiture garee avec trop de vehicules impliques
POL113612;CA;700;1167.02;26;OTHER;College;Clerk;yachting;11/08/2025;Multi-vehicle Collision;Front;Major Damage;inconnu;OH;New Tara;11;4;1;1;No;21971.19;21159.52;88.0;Montant de reclamation tres eleve (>= P90) | Montant total eleve (>= P75) | Reclamation extreme vs prime (ratio >= 12) | Montant tres eleve sans rapport de police | Nombre de vehicules impliques eleve
